"ID","Gender","Status","Children","EstIncome","Car Owner","Age","LongDistance","International","Local","Dropped","Paymethod","LocalBilltype","LongDistanceBilltype","Usage","RatePlan","CHURN"
"87","M","M","1.000000","97180.400000","N","50.600000","8.210000","9.630000","45.660000","0.000000","CC","FreeLocal","Standard","63.510000","4.000000","T"
"873","M","M","1.000000","69406.700000","Y","38.000000","6.900000","7.210000","128.100000","1.000000","CC","FreeLocal","Standard","142.230000","2.000000","F"
"875","F","M","2.000000","83259.300000","N","50.880000","0.000000","0.000000","4.460000","0.000000","CC","Budget","Standard","4.460000","1.000000","F"
"886","F","M","1.000000","34555.000000","N","23.000000","25.770000","0.000000","8.840000","0.000000","CH","FreeLocal","Standard","34.610000","4.000000","T"
"887","F","M","2.000000","11234.700000","Y","49.046667","0.690000","0.000000","112.720000","0.000000","CC","Budget","Standard","113.420000","2.000000","F"
"889","F","M","2.000000","36660.900000","Y","39.960000","0.000000","0.000000","3.360000","1.000000","CH","Budget","Intnl_discount","3.360000","3.000000","F"
"897","F","S","1.000000","83287.000000","Y","47.000000","20.440000","0.000000","100.080000","0.000000","Auto","Budget","Standard","120.530000","3.000000","F"
"906","F","M","2.000000","36725.100000","N","55.793333","8.650000","9.220000","77.000000","0.000000","CH","Budget","Standard","94.880000","3.000000","F"
"910","M","S","1.000000","94188.300000","N","57.546667","20.860000","0.860000","19.780000","0.000000","CC","Budget","Standard","41.510000","4.000000","T"
"913","F","M","2.000000","91861.000000","Y","41.980000","15.320000","0.000000","6.740000","0.000000","CC","Budget","Standard","22.060000","2.000000","F"
"935","F","M","1.000000","13829.400000","N","20.000000","29.000000","0.000000","160.420000","0.000000","CC","FreeLocal","Standard","176.610000","1.000000","T"
"936","F","M","2.000000","49745.300000","N","47.966667","2.840000","0.000000","24.440000","0.000000","CH","Budget","Intnl_discount","27.280000","2.000000","F"
"940","M","S","0.000000","89142.700000","N","53.693333","3.760000","8.130000","5.010000","0.000000","CC","Budget","Intnl_discount","16.910000","4.000000","T"
"951","F","D","0.000000","40120.000000","Y","21.000000","40.000000","0.000000","99.730000","0.000000","CC","FreeLocal","Standard","108.300000","2.000000","T"
"953","F","S","0.000000","40120.000000","N","24.000000","27.000000","0.000000","154.770000","0.000000","CC","Budget","Intnl_discount","168.280000","3.000000","T"
"957","F","S","2.000000","40120.000000","N","22.000000","37.000000","2.220000","38.180000","0.000000","CC","FreeLocal","Standard","62.950000","2.000000","T"
"967","F","M","2.000000","64816.600000","Y","31.126667","21.000000","0.000000","6.870000","0.000000","CC","Budget","Standard","27.870000","4.000000","F"
"97","F","S","0.000000","69350.500000","Y","57.420000","1.900000","0.000000","25.950000","0.000000","CC","FreeLocal","Standard","27.860000","4.000000","F"
"974","F","S","0.000000","15989.300000","N","61.693333","3.670000","0.000000","25.490000","1.000000","CC","Budget","Intnl_discount","29.170000","3.000000","T"
"977","M","M","0.000000","96681.000000","Y","19.760000","2.000000","7.660000","40.920000","0.000000","CC","Budget","Standard","73.760000","2.000000","F"
"979","M","S","0.000000","80221.200000","N","29.026667","2.000000","0.000000","49.560000","0.000000","Auto","FreeLocal","Standard","50.480000","2.000000","F"
"1007","M","S","2.000000","63152.600000","Y","63.173333","29.930000","0.000000","40.070000","0.000000","CC","Budget","Intnl_discount","70.010000","1.000000","F"
"1021","M","D","1.000000","90478.600000","N","54.553333","18.020000","0.000000","136.470000","0.000000","CC","FreeLocal","Standard","154.490000","4.000000","T"
"1042","M","M","0.000000","75004.500000","N","64.800000","26.520000","0.000000","32.190000","0.000000","CC","Budget","Intnl_discount","58.720000","1.000000","F"
"1045","M","M","0.000000","19749.300000","N","60.366667","20.220000","0.000000","13.940000","0.000000","CC","Budget","Standard","34.170000","2.000000","F"
"1046","M","S","1.000000","57626.900000","Y","43.906667","9.380000","0.000000","38.960000","0.000000","CC","Budget","Standard","48.350000","1.000000","F"
"1048","F","M","2.000000","47902.000000","N","26.033333","17.440000","4.940000","49.920000","1.000000","Auto","FreeLocal","Standard","72.310000","3.000000","F"
"1060","F","S","1.000000","17540.700000","Y","62.786667","22.170000","0.570000","13.450000","0.000000","Auto","Budget","Standard","36.200000","1.000000","T"
"1076","F","M","2.000000","67388.000000","N","53.120000","4.790000","0.500000","91.040000","1.000000","CC","Budget","Standard","96.330000","4.000000","T"
"109","M","S","1.000000","92647.500000","N","56.046667","16.040000","5.740000","10.340000","0.000000","CC","Budget","Standard","32.130000","4.000000","T"
"1097","F","M","2.000000","83284.100000","Y","28.420000","26.910000","0.000000","9.040000","0.000000","Auto","FreeLocal","Intnl_discount","35.960000","3.000000","F"
"1103","F","S","0.000000","98716.300000","N","55.660000","20.970000","8.230000","13.920000","0.000000","CC","FreeLocal","Standard","43.130000","4.000000","T"
"1108","F","M","0.000000","32703.100000","Y","64.920000","16.800000","0.000000","56.090000","0.000000","CC","Budget","Intnl_discount","72.890000","4.000000","F"
"1110","F","M","2.000000","8204.720000","N","52.973333","15.590000","0.000000","24.190000","0.000000","CH","FreeLocal","Standard","39.790000","2.000000","F"
"1111","M","M","1.000000","97180.400000","N","50.600000","8.210000","9.630000","45.660000","0.000000","CC","FreeLocal","Standard","63.510000","3.000000","T"
"1113","F","S","2.000000","38280.000000","N","33.740000","11.640000","0.000000","74.970000","0.000000","Auto","FreeLocal","Intnl_discount","86.610000","2.000000","F"
"1114","M","S","0.000000","64136.600000","Y","61.106667","16.210000","1.000000","125.150000","0.000000","CC","FreeLocal","Intnl_discount","142.370000","1.000000","T"
"1128","M","S","2.000000","43634.500000","N","21.780000","29.440000","9.420000","104.640000","0.000000","CC","Budget","Standard","143.500000","2.000000","T"
"1133","M","S","1.000000","92647.500000","N","56.046667","16.040000","5.740000","10.340000","0.000000","CC","Budget","Standard","32.130000","2.000000","T"
"1162","M","M","0.000000","47870.800000","Y","27.260000","2.000000","1.170000","12.480000","0.000000","CC","FreeLocal","Standard","13.820000","2.000000","F"
"1182","M","M","2.000000","1406.050000","Y","19.306667","11.550000","0.000000","15.170000","0.000000","CC","Budget","Standard","26.720000","1.000000","F"
"1193","F","S","0.000000","93322.100000","Y","40.313333","29.920000","0.000000","8.790000","0.000000","CH","Budget","Intnl_discount","38.720000","1.000000","T"
"1226","M","M","1.000000","3933.740000","N","17.860000","9.750000","0.000000","47.910000","0.000000","CC","Budget","Intnl_discount","57.670000","2.000000","F"
"1237","F","S","1.000000","30763.800000","Y","14.193333","21.320000","0.000000","35.850000","0.000000","CC","Budget","Standard","57.170000","3.000000","T"
"1252","F","M","0.000000","14932.500000","N","70.000000","4.910000","0.000000","6.500000","0.000000","CC","Budget","Intnl_discount","11.420000","3.000000","F"
"1257","F","M","1.000000","68000.000000","Y","44.000000","6.080000","0.000000","30.950000","0.000000","Auto","FreeLocal","Intnl_discount","37.040000","1.000000","F"
"1262","F","M","1.000000","98680.400000","Y","62.000000","17.580000","0.000000","8.850000","0.000000","CH","FreeLocal","Intnl_discount","26.440000","1.000000","F"
"1267","F","M","1.000000","98453.600000","Y","55.000000","13.720000","0.000000","11.650000","0.000000","Auto","FreeLocal","Standard","25.380000","2.000000","F"
"127","F","S","2.000000","19131.100000","N","56.186667","22.150000","0.000000","34.910000","0.000000","Auto","Budget","Standard","57.070000","2.000000","T"
"1286","F","M","0.000000","57942.400000","N","50.313333","19.350000","0.000000","105.330000","0.000000","CH","Budget","Intnl_discount","124.690000","3.000000","F"
"1291","F","M","2.000000","63566.100000","Y","56.300000","7.940000","0.000000","65.090000","0.000000","CH","Budget","Intnl_discount","73.030000","3.000000","F"
"1294","F","S","0.000000","89813.600000","N","12.846667","14.940000","1.960000","149.260000","0.000000","CC","FreeLocal","Intnl_discount","166.180000","4.000000","F"
"1299","F","M","1.000000","38738.300000","N","60.000000","11.550000","0.000000","48.180000","0.000000","CC","Budget","Intnl_discount","59.730000","1.000000","F"
"1301","F","M","1.000000","56722.800000","N","60.593333","17.370000","6.210000","51.170000","0.000000","CC","FreeLocal","Standard","74.770000","4.000000","T"
"1315","M","S","1.000000","71329.900000","Y","42.233333","14.270000","3.550000","45.920000","0.000000","CC","Budget","Standard","63.750000","1.000000","T"
"1319","F","S","0.000000","20913.600000","N","53.013333","22.990000","7.160000","65.770000","0.000000","CC","FreeLocal","Standard","95.930000","1.000000","T"
"1328","M","M","1.000000","75799.900000","N","46.380000","22.240000","7.020000","64.800000","0.000000","CC","FreeLocal","Intnl_discount","94.060000","2.000000","T"
"133","M","M","2.000000","42750.300000","Y","50.493333","20.590000","1.970000","112.400000","0.000000","Auto","Budget","Intnl_discount","134.970000","1.000000","F"
"1332","F","S","0.000000","5185.310000","N","62.053333","16.390000","5.990000","30.510000","0.000000","CC","FreeLocal","Intnl_discount","52.900000","3.000000","T"
"1336","F","M","2.000000","80087.700000","N","41.920000","8.740000","0.000000","22.820000","0.000000","CC","FreeLocal","Standard","31.560000","4.000000","F"
"1337","F","M","2.000000","59691.300000","N","38.040000","21.940000","0.000000","256.700000","0.000000","CC","Budget","Standard","278.650000","3.000000","F"
"1352","F","S","2.000000","93559.100000","N","57.620000","1.520000","0.000000","29.900000","0.000000","CC","Budget","Standard","31.420000","4.000000","F"
"1353","F","M","1.000000","56722.800000","N","60.593333","17.370000","6.210000","51.170000","0.000000","CC","FreeLocal","Standard","74.770000","4.000000","T"
"1357","F","M","0.000000","73069.100000","Y","55.633333","0.170000","0.000000","10.220000","0.000000","Auto","Budget","Standard","10.390000","4.000000","F"
"1358","M","M","0.000000","80000.000000","Y","53.213333","15.270000","0.000000","25.620000","0.000000","CC","FreeLocal","Standard","40.900000","4.000000","T"
"1362","F","S","0.000000","83287.000000","N","60.000000","0.410000","7.350000","208.190000","0.000000","Auto","Budget","Standard","215.960000","1.000000","F"
"1369","M","S","2.000000","78373.500000","N","35.346667","6.970000","8.910000","184.020000","0.000000","Auto","Budget","Standard","199.910000","2.000000","F"
"1373","F","S","0.000000","919.930000","N","38.260000","27.280000","0.000000","93.420000","0.000000","CH","Budget","Standard","120.710000","2.000000","T"
"1378","F","M","2.000000","92103.800000","N","52.153333","7.420000","0.000000","7.430000","0.000000","CC","Budget","Standard","14.860000","2.000000","F"
"138","M","M","0.000000","47870.800000","Y","27.260000","2.000000","1.170000","12.480000","0.000000","CC","FreeLocal","Standard","13.820000","2.000000","F"
"1384","F","D","1.000000","67239.400000","N","44.433333","12.890000","0.000000","53.810000","0.000000","Auto","FreeLocal","Intnl_discount","66.700000","4.000000","F"
"1385","M","M","1.000000","69406.700000","Y","46.826667","6.900000","7.210000","128.100000","1.000000","CC","FreeLocal","Standard","142.230000","4.000000","T"
"1394","F","M","2.000000","2185.600000","N","52.513333","7.120000","0.000000","20.950000","1.000000","CH","Budget","Standard","28.070000","3.000000","F"
"14","F","M","2.000000","52004.800000","N","25.140000","5.030000","0.000000","23.110000","0.000000","CH","Budget","Intnl_discount","28.140000","1.000000","F"
"1410","M","M","0.000000","12387.600000","N","56.173333","2.000000","0.000000","65.930000","0.000000","Auto","FreeLocal","Standard","93.850000","2.000000","F"
"1415","F","S","2.000000","21274.000000","N","45.526667","10.870000","0.000000","32.430000","0.000000","Auto","FreeLocal","Standard","43.310000","3.000000","T"
"1416","F","M","2.000000","28267.000000","N","30.093333","21.870000","0.000000","192.530000","0.000000","CC","FreeLocal","Standard","214.410000","4.000000","F"
"142","M","M","2.000000","28766.900000","N","46.840000","6.110000","0.000000","58.080000","0.000000","CC","Budget","Standard","64.200000","1.000000","F"
"1425","F","M","2.000000","91861.000000","Y","41.980000","15.320000","0.000000","6.740000","0.000000","CC","Budget","Standard","22.060000","2.000000","F"
"1429","F","M","2.000000","69133.900000","Y","26.833333","8.580000","0.000000","37.730000","0.000000","CH","FreeLocal","Standard","46.320000","4.000000","F"
"1443","M","S","1.000000","3960.500000","N","14.693333","29.780000","0.000000","66.350000","0.000000","Auto","FreeLocal","Standard","96.130000","4.000000","T"
"1446","F","M","2.000000","38215.900000","N","30.886667","0.000000","0.000000","0.970000","0.000000","Auto","Budget","Standard","0.970000","2.000000","F"
"1447","F","M","1.000000","40120.000000","N","24.000000","30.000000","0.000000","160.420000","0.000000","CC","FreeLocal","Standard","176.610000","1.000000","T"
"1448","F","M","2.000000","49745.300000","N","47.966667","2.840000","0.000000","24.440000","0.000000","CH","Budget","Intnl_discount","27.280000","3.000000","F"
"1463","F","S","0.000000","40120.000000","Y","23.000000","32.000000","0.000000","99.730000","0.000000","CC","FreeLocal","Standard","108.300000","4.000000","T"
"1464","F","M","1.000000","14085.500000","N","24.000000","39.000000","0.000000","26.780000","0.000000","Auto","FreeLocal","Intnl_discount","48.080000","3.000000","T"
"1479","F","M","2.000000","64816.600000","Y","31.126667","21.000000","0.000000","6.870000","0.000000","CC","Budget","Standard","27.870000","2.000000","F"
"1480","F","M","2.000000","98217.100000","N","44.980000","29.490000","0.000000","13.240000","0.000000","CC","FreeLocal","Standard","42.740000","4.000000","F"
"1482","F","S","1.000000","2929.130000","N","53.506667","14.000000","0.000000","88.230000","0.000000","CH","Budget","Intnl_discount","102.230000","3.000000","T"
"1486","F","S","0.000000","15989.300000","N","61.693333","3.670000","0.000000","25.490000","1.000000","CC","Budget","Intnl_discount","29.170000","3.000000","T"
"1489","M","M","0.000000","96681.000000","Y","19.760000","2.000000","7.660000","40.920000","0.000000","CC","Budget","Standard","73.760000","2.000000","F"
"1494","F","M","0.000000","77994.000000","N","50.553333","12.400000","0.000000","89.620000","0.000000","CH","FreeLocal","Standard","102.020000","1.000000","T"
"1497","M","M","2.000000","5265.350000","N","52.873333","2.330000","5.300000","23.460000","0.000000","Auto","Budget","Intnl_discount","31.100000","4.000000","F"
"1498","M","S","1.000000","84978.100000","N","21.640000","5.030000","7.680000","76.070000","0.000000","CH","FreeLocal","Intnl_discount","88.790000","2.000000","F"
"1501","F","S","1.000000","73338.000000","N","48.246667","20.920000","0.000000","9.010000","0.000000","Auto","Budget","Intnl_discount","29.930000","2.000000","F"
"1503","F","M","2.000000","16962.200000","N","45.360000","18.600000","0.000000","8.960000","0.000000","CC","Budget","Standard","27.570000","2.000000","F"
"1505","M","M","2.000000","10708.300000","N","26.026667","20.830000","4.850000","117.260000","0.000000","CH","Budget","Intnl_discount","142.950000","4.000000","F"
"1516","F","M","1.000000","8073.110000","N","48.000000","28.700000","0.000000","60.350000","0.000000","Auto","FreeLocal","Standard","89.050000","3.000000","F"
"1517","M","M","0.000000","95448.600000","Y","53.680000","24.240000","0.000000","5.210000","0.000000","CH","Budget","Standard","29.460000","4.000000","F"
"1522","F","S","0.000000","42760.500000","N","52.646667","13.470000","0.000000","40.230000","0.000000","CC","Budget","Standard","53.700000","2.000000","F"
"1524","F","M","0.000000","27371.800000","Y","41.000000","16.140000","0.000000","126.550000","0.000000","CC","FreeLocal","Standard","142.700000","4.000000","F"
"154","M","S","0.000000","65000.000000","Y","45.653333","11.630000","9.700000","115.660000","1.000000","Auto","FreeLocal","Intnl_discount","137.000000","4.000000","T"
"1547","M","S","2.000000","96.330000","N","56.473333","26.130000","0.000000","32.880000","1.000000","CC","Budget","Standard","59.010000","4.000000","F"
"1557","M","M","0.000000","19749.300000","N","60.366667","20.220000","0.000000","13.940000","0.000000","CC","Budget","Standard","34.170000","1.000000","F"
"1558","M","S","1.000000","57626.900000","Y","43.906667","9.380000","0.000000","38.960000","0.000000","CC","Budget","Standard","48.350000","1.000000","F"
"1565","M","M","1.000000","7545.960000","Y","16.753333","22.390000","0.000000","178.360000","0.000000","CC","Budget","Standard","200.750000","2.000000","T"
"1571","F","S","0.000000","78851.300000","N","48.373333","0.370000","0.000000","28.660000","0.000000","CC","FreeLocal","Standard","29.040000","4.000000","T"
"1584","F","S","1.000000","13576.500000","N","39.426667","14.830000","0.000000","25.660000","0.000000","CC","Budget","Standard","40.490000","3.000000","T"
"1604","F","S","2.000000","9559.780000","N","51.380000","18.310000","0.000000","59.590000","0.000000","CC","FreeLocal","Standard","77.910000","2.000000","T"
"161","F","S","2.000000","76231.900000","N","63.806667","2.010000","0.000000","150.750000","0.000000","Auto","FreeLocal","Standard","152.760000","2.000000","F"
"1613","M","S","0.000000","3601.710000","N","49.266667","9.570000","4.190000","111.840000","0.000000","Auto","Budget","Intnl_discount","125.600000","4.000000","T"
"1615","F","S","0.000000","98716.300000","N","55.660000","20.970000","8.230000","13.920000","0.000000","CC","FreeLocal","Standard","43.130000","4.000000","T"
"1620","F","M","0.000000","32703.100000","Y","64.920000","16.800000","0.000000","56.090000","0.000000","CC","Budget","Intnl_discount","72.890000","4.000000","F"
"1631","F","M","2.000000","77551.100000","Y","33.600000","20.530000","0.000000","41.890000","1.000000","CC","Budget","Intnl_discount","62.420000","2.000000","F"
"1639","M","M","0.000000","92881.800000","N","21.380000","2.150000","6.120000","85.290000","0.000000","CC","FreeLocal","Standard","93.570000","2.000000","F"
"1644","F","S","1.000000","13109.100000","N","62.606667","22.380000","0.000000","40.480000","0.000000","Auto","Budget","Standard","62.870000","2.000000","T"
"1653","M","M","1.000000","13091.600000","N","59.126667","22.790000","0.000000","20.260000","0.000000","CC","Budget","Intnl_discount","43.060000","4.000000","F"
"1657","F","M","1.000000","20550.900000","Y","22.120000","27.720000","0.860000","57.060000","0.000000","CC","Budget","Standard","85.640000","4.000000","T"
"166","M","M","1.000000","64792.300000","N","52.146667","13.050000","1.510000","36.840000","0.000000","CH","FreeLocal","Standard","51.410000","3.000000","T"
"1669","M","M","2.000000","42750.300000","Y","50.493333","20.590000","1.970000","112.400000","0.000000","Auto","Budget","Intnl_discount","134.970000","1.000000","F"
"169","F","S","0.000000","93322.100000","Y","40.313333","29.920000","0.000000","8.790000","0.000000","CH","Budget","Intnl_discount","38.720000","1.000000","T"
"1690","M","S","0.000000","69000.000000","Y","42.000000","11.630000","9.700000","115.660000","1.000000","CH","FreeLocal","Intnl_discount","137.000000","1.000000","T"
"1696","F","S","0.000000","73228.300000","N","61.000000","22.470000","0.000000","28.110000","0.000000","Auto","Budget","Standard","50.580000","3.000000","F"
"1714","M","M","2.000000","49910.700000","Y","51.520000","27.420000","0.000000","23.720000","0.000000","CC","Budget","Standard","51.140000","4.000000","F"
"1727","M","M","1.000000","92414.700000","Y","45.513333","29.430000","0.000000","10.620000","0.000000","CC","FreeLocal","Standard","40.060000","4.000000","T"
"1742","F","M","2.000000","87578.200000","Y","53.366667","0.290000","0.000000","22.150000","0.000000","CC","Budget","Standard","22.440000","2.000000","F"
"1745","F","S","2.000000","76791.200000","N","55.000000","20.710000","0.000000","23.000000","0.000000","CC","Budget","Intnl_discount","43.710000","3.000000","F"
"1755","M","S","0.000000","2056.060000","Y","18.940000","24.070000","6.980000","27.750000","0.000000","Auto","Budget","Standard","58.800000","2.000000","T"
"1756","F","M","2.000000","7776.600000","N","35.706667","25.870000","0.000000","68.330000","0.000000","CC","FreeLocal","Standard","94.200000","4.000000","F"
"1770","F","M","2.000000","50561.300000","N","46.000000","16.600000","0.000000","113.310000","1.000000","CH","Budget","Standard","129.910000","4.000000","F"
"1776","F","M","1.000000","95620.300000","Y","61.000000","10.910000","0.000000","93.610000","0.000000","CC","Budget","Standard","104.530000","1.000000","F"
"1777","F","S","0.000000","85275.000000","N","42.000000","22.480000","0.000000","151.610000","0.000000","Auto","FreeLocal","Intnl_discount","174.090000","4.000000","F"
"1780","F","M","2.000000","94026.800000","Y","27.746667","25.000000","0.000000","10.620000","0.000000","CC","FreeLocal","Intnl_discount","35.630000","4.000000","F"
"1783","M","M","0.000000","68000.000000","N","49.000000","3.930000","3.730000","26.690000","1.000000","CC","FreeLocal","Standard","34.350000","4.000000","T"
"18","M","M","1.000000","75004.500000","N","64.800000","26.520000","0.000000","32.190000","0.000000","CC","Budget","Intnl_discount","58.720000","1.000000","F"
"182","F","S","1.000000","12686.000000","N","64.800000","23.230000","0.000000","80.640000","0.000000","Auto","Budget","Standard","103.880000","2.000000","T"
"1822","M","M","0.000000","80000.000000","Y","45.000000","0.000000","0.000000","2.210000","0.000000","CH","Budget","Standard","2.210000","1.000000","T"
"1825","M","S","1.000000","16432.100000","Y","20.920000","20.410000","8.890000","80.470000","0.000000","CH","Budget","Intnl_discount","109.780000","1.000000","T"
"1827","M","S","1.000000","71329.900000","Y","42.233333","14.270000","3.550000","45.920000","0.000000","CC","Budget","Standard","63.750000","4.000000","F"
"1838","M","M","2.000000","67339.800000","N","17.006667","27.830000","5.190000","48.690000","0.000000","CC","FreeLocal","Intnl_discount","81.720000","2.000000","F"
"1841","F","S","2.000000","15688.500000","N","53.060000","14.390000","0.000000","8.030000","0.000000","CC","Budget","Standard","22.420000","3.000000","T"
"1853","M","M","1.000000","70908.700000","N","49.620000","7.700000","4.550000","43.200000","0.000000","CC","FreeLocal","Standard","55.470000","1.000000","T"
"1854","M","S","0.000000","94928.300000","N","40.180000","14.420000","5.610000","73.740000","0.000000","CH","FreeLocal","Standard","93.780000","1.000000","T"
"1863","M","S","1.000000","37626.000000","N","33.866667","7.500000","8.060000","71.550000","0.000000","CH","Budget","Intnl_discount","87.120000","2.000000","F"
"1867","M","M","1.000000","120000.000000","N","64.226667","0.000000","0.000000","3.220000","0.000000","CC","Budget","Intnl_discount","3.220000","3.000000","T"
"1868","F","S","2.000000","3416.620000","Y","22.760000","18.970000","0.000000","104.730000","0.000000","CC","Budget","Standard","123.700000","2.000000","T"
"1871","F","M","2.000000","8032.160000","N","45.666667","29.680000","0.000000","59.080000","0.000000","CC","FreeLocal","Standard","88.770000","1.000000","F"
"1885","F","S","0.000000","919.930000","N","38.260000","27.280000","0.000000","93.420000","0.000000","CH","Budget","Standard","120.710000","2.000000","T"
"1896","F","S","0.000000","67239.400000","N","44.433333","12.890000","0.000000","53.810000","0.000000","Auto","FreeLocal","Intnl_discount","66.700000","1.000000","F"
"1908","M","M","1.000000","76511.300000","N","62.080000","21.680000","3.460000","17.370000","0.000000","CC","FreeLocal","Standard","42.520000","2.000000","T"
"1910","F","M","1.000000","6946.070000","N","20.000000","43.000000","0.000000","8.840000","0.000000","CH","FreeLocal","Standard","34.610000","1.000000","T"
"1918","F","M","2.000000","72841.300000","N","47.020000","10.360000","0.000000","72.160000","0.000000","CC","Budget","Standard","82.530000","1.000000","F"
"1919","M","M","1.000000","63670.800000","Y","46.146667","27.390000","0.000000","51.470000","0.000000","Auto","FreeLocal","Standard","78.870000","1.000000","T"
"1924","F","M","1.000000","82931.300000","N","64.640000","19.240000","0.000000","118.000000","0.000000","Auto","FreeLocal","Standard","137.250000","3.000000","F"
"1944","F","M","2.000000","30998.800000","N","40.960000","2.400000","0.000000","50.500000","0.000000","Auto","Budget","Standard","52.910000","3.000000","F"
"1962","F","M","2.000000","88427.000000","N","13.860000","22.460000","4.160000","43.340000","0.000000","CC","Budget","Standard","69.970000","3.000000","F"
"1967","F","S","0.000000","30000.000000","N","23.000000","45.000000","0.000000","262.910000","0.000000","CC","Budget","Standard","265.780000","1.000000","T"
"1972","F","M","2.000000","76289.200000","N","48.206667","22.200000","0.000000","82.430000","0.000000","CC","Budget","Intnl_discount","104.630000","3.000000","F"
"1975","M","M","2.000000","9309.570000","Y","25.440000","8.560000","0.000000","99.730000","0.000000","CC","FreeLocal","Standard","108.300000","3.000000","F"
"1978","F","S","0.000000","35000.000000","N","23.000000","33.000000","0.000000","61.440000","0.000000","CC","Budget","Standard","65.790000","1.000000","T"
"1981","F","S","2.000000","42000.000000","N","19.000000","25.770000","2.220000","38.180000","0.000000","CC","FreeLocal","Standard","62.950000","3.000000","T"
"1996","F","M","2.000000","41876.600000","Y","44.093333","6.780000","0.000000","132.650000","0.000000","CC","FreeLocal","Standard","139.440000","3.000000","F"
"1999","M","M","0.000000","69168.400000","Y","62.426667","14.160000","6.010000","214.730000","0.000000","CC","Budget","Standard","234.910000","3.000000","T"
"2005","F","M","2.000000","64977.400000","N","38.193333","28.110000","0.000000","17.660000","0.000000","CC","FreeLocal","Standard","45.770000","3.000000","F"
"2006","F","M","0.000000","77994.000000","N","50.553333","12.400000","0.000000","89.620000","0.000000","CH","FreeLocal","Standard","102.020000","1.000000","T"
"2011","F","M","2.000000","36647.900000","N","49.986667","21.410000","0.000000","85.960000","0.000000","CC","Budget","Intnl_discount","107.380000","4.000000","F"
"2028","F","M","1.000000","8073.110000","N","55.000000","28.700000","0.000000","60.350000","0.000000","Auto","FreeLocal","Standard","89.050000","4.000000","F"
"203","F","M","2.000000","48238.800000","N","34.706667","23.280000","0.000000","168.030000","0.000000","CC","FreeLocal","Standard","191.320000","4.000000","F"
"2031","M","S","2.000000","63152.600000","Y","63.173333","29.930000","0.000000","40.070000","0.000000","CC","Budget","Intnl_discount","70.010000","2.000000","F"
"2045","M","D","1.000000","90478.600000","N","54.553333","18.020000","0.000000","136.470000","0.000000","CC","FreeLocal","Standard","154.490000","1.000000","T"
"205","F","M","0.000000","28770.900000","N","12.340000","27.990000","5.320000","16.270000","0.000000","CH","FreeLocal","Standard","49.600000","4.000000","F"
"2050","F","S","1.000000","35089.000000","N","24.393333","23.560000","0.000000","206.080000","0.000000","CC","Budget","Intnl_discount","229.640000","4.000000","T"
"2052","M","M","0.000000","9780.660000","N","24.546667","2.800000","7.270000","11.320000","1.000000","CC","FreeLocal","Standard","21.390000","2.000000","F"
"2057","M","M","1.000000","75004.500000","N","64.800000","26.520000","0.000000","32.190000","0.000000","CC","Budget","Intnl_discount","58.720000","2.000000","F"
"2064","M","M","1.000000","7545.960000","Y","16.753333","22.390000","0.000000","178.360000","0.000000","CC","Budget","Standard","200.750000","4.000000","T"
"2071","F","S","1.000000","13576.500000","N","39.426667","14.830000","0.000000","25.660000","0.000000","CC","Budget","Standard","40.490000","3.000000","T"
"2078","M","S","2.000000","43634.500000","N","21.780000","29.440000","9.420000","104.640000","0.000000","CC","Budget","Standard","143.500000","4.000000","T"
"2083","M","S","1.000000","92647.500000","N","56.046667","16.040000","5.740000","10.340000","0.000000","CC","Budget","Standard","32.130000","1.000000","T"
"2084","M","S","2.000000","21021.600000","Y","62.753333","3.000000","0.000000","11.190000","0.000000","CC","Budget","Standard","14.950000","2.000000","F"
"2097","M","M","2.000000","1765.410000","N","18.766667","3.040000","0.000000","44.950000","0.000000","CC","FreeLocal","Standard","47.990000","1.000000","F"
"21","M","M","0.000000","19749.300000","N","60.366667","20.220000","0.000000","13.940000","0.000000","CC","Budget","Standard","34.170000","3.000000","F"
"2109","M","M","2.000000","91272.200000","Y","25.033333","26.990000","0.000000","13.010000","0.000000","CC","FreeLocal","Standard","40.000000","3.000000","F"
"2132","M","M","0.000000","92414.700000","Y","45.513333","29.430000","0.000000","10.620000","0.000000","CC","FreeLocal","Standard","40.060000","3.000000","T"
"2149","F","S","0.000000","85275.000000","N","47.000000","22.480000","0.000000","151.610000","0.000000","Auto","FreeLocal","Intnl_discount","174.090000","1.000000","F"
"215","M","M","1.000000","69680.900000","N","15.846667","7.670000","0.000000","32.120000","0.000000","CC","FreeLocal","Intnl_discount","39.800000","2.000000","F"
"2153","F","S","2.000000","57420.000000","Y","46.000000","25.180000","0.000000","252.530000","1.000000","Auto","Budget","Standard","277.720000","1.000000","F"
"2155","M","M","2.000000","47639.100000","N","48.000000","17.480000","0.000000","39.620000","0.000000","CC","Budget","Intnl_discount","57.110000","1.000000","F"
"2158","F","S","0.000000","39461.000000","N","22.226667","22.870000","0.280000","103.520000","1.000000","CC","FreeLocal","Standard","126.680000","4.000000","T"
"2167","F","M","2.000000","80087.700000","N","41.920000","8.740000","0.000000","22.820000","0.000000","CC","FreeLocal","Standard","31.560000","2.000000","F"
"2182","F","M","1.000000","6946.070000","N","20.000000","33.000000","0.000000","8.840000","0.000000","CH","FreeLocal","Standard","34.610000","3.000000","T"
